vendorId,batchId,productId,initialPH,hoursSinceManufacture,hasRefrigerator,storageType,ambientTemperatureC,humidityPct,fridgeTemperatureC,hoursOnShelf,sellThroughRate,effectiveTemperatureExposure,hoursToExpiry,volumeKg,vendorRating,riskLabel
V104,B22029,Idly_Batter,4.46,13.5,1,fridge,32.5,71.5,3.8,1.6,0.57,51.1,202.5,2,4.03,Low
V105,B22030,Combo_Pack,4.449,81.2,0,counter,32.1,64.1,-1.0,35.5,0.78,2604.2,0.0,10,4.32,High
V106,B22031,Dosa_Batter,4.447,2.2,0,backroom,27.8,79.6,-1.0,0.1,0.28,60.6,45.8,5,4.46,Medium
V107,B22032,Combo_Pack,4.463,90.9,1,counter,31.8,57.6,3.4,44.9,0.64,309.2,125.1,2,4.24,High
V108,B22033,Dosa_Batter,4.52,7.4,1,backroom,33.1,75.0,5.9,6.0,0.61,43.5,208.6,2,4.17,Low
V109,B22034,Combo_Pack,4.496,4.4,0,backroom,29.4,65.5,-1.0,1.6,0.68,128.2,43.6,1,3.67,High
V110,B22035,Dosa_Batter,4.464,82.6,1,fridge,36.8,58.5,5.4,79.2,0.61,445.1,133.4,2,3.98,High
V111,B22036,Dosa_Batter,4.448,2.2,0,counter,31.6,75.0,-1.0,1.9,0.36,70.3,45.8,10,4.73,Medium
V112,B22037,Idly_Batter,4.417,63.8,1,backroom,24.5,54.4,4.7,22.1,0.94,301.3,152.2,2,3.22,High
V113,B22038,Idly_Batter,4.509,15.6,0,counter,29.7,76.6,-1.0,10.9,0.64,463.8,32.4,2,4.32,High
V114,B22039,Dosa_Batter,4.436,23.8,1,fridge,31.2,67.2,5.2,11.4,0.4,123.7,192.2,1,4.83,Medium
V115,B22040,Idly_Batter,4.448,38.5,1,counter,30.8,64.2,4.8,34.2,0.54,184.6,177.5,10,4.85,High
V116,B22041,Idly_Batter,4.457,75.2,1,fridge,33.6,75.9,5.6,48.5,0.55,424.6,140.8,2,4.06,High
V117,B22042,Dosa_Batter,4.443,32.4,1,backroom,29.6,71.9,6.2,15.5,0.57,200.0,183.6,10,4.09,High
V118,B22043,Idly_Batter,4.453,35.5,1,backroom,33.4,94.9,5.2,3.5,0.87,186.6,180.5,5,3.78,High
V119,B22044,Idly_Batter,4.51,62.8,0,counter,24.1,82.7,-1.0,18.0,0.54,1512.7,0.0,2,4.46,High
V120,B22045,Idly_Batter,4.428,67.3,0,backroom,30.8,52.8,-1.0,64.5,0.03,2074.4,0.0,2,4.65,High
V121,B22046,Dosa_Batter,4.453,32.7,0,backroom,33.8,81.4,-1.0,15.9,0.66,1105.3,15.3,1,4.28,High
V122,B22047,Idly_Batter,4.465,66.2,0,counter,31.6,67.1,-1.0,62.7,0.34,2093.7,0.0,1,4.22,High
V123,B22048,Combo_Pack,4.476,64.2,1,counter,27.9,61.4,2.8,15.2,0.45,181.5,151.8,5,4.57,High
V124,B22049,Dosa_Batter,4.455,90.8,1,counter,30.7,77.3,3.2,31.1,0.57,292.3,125.2,1,4.73,High
V100,B22050,Combo_Pack,4.478,75.7,0,counter,31.6,59.6,-1.0,62.6,0.65,2391.2,0.0,2,3.92,High
V101,B22051,Combo_Pack,4.485,11.9,0,backroom,26.5,68.1,-1.0,7.9,0.73,314.3,36.1,10,4.95,High
V102,B22052,Combo_Pack,4.491,13.0,0,backroom,30.7,85.7,-1.0,2.6,0.78,399.7,35.0,10,4.4,High
V103,B22053,Combo_Pack,4.489,20.3,0,counter,29.0,72.6,-1.0,18.1,0.45,588.8,27.7,5,4.21,High
V104,B22054,Idly_Batter,4.442,30.0,0,counter,35.0,65.9,-1.0,3.3,0.12,1051.3,18.0,1,4.14,High
V105,B22055,Dosa_Batter,4.477,26.6,0,counter,35.5,78.4,-1.0,16.3,0.31,944.0,21.4,5,4.0,High
V106,B22056,Combo_Pack,4.47,86.6,1,counter,31.3,77.0,4.0,64.8,0.63,348.2,129.4,5,4.34,High
V107,B22057,Dosa_Batter,4.477,2.8,0,backroom,36.2,70.3,-1.0,1.8,0.1,102.5,45.2,10,3.92,Medium
V108,B22058,Combo_Pack,4.468,39.1,1,backroom,28.1,78.0,5.4,25.4,0.45,211.3,176.9,10,4.5,High
V109,B22059,Dosa_Batter,4.421,16.2,1,backroom,26.6,62.8,3.3,0.3,0.76,53.2,199.8,2,4.19,Low
V110,B22060,Idly_Batter,4.513,2.0,0,counter,33.5,53.6,-1.0,1.2,0.47,66.5,46.0,5,4.15,Medium
V111,B22061,Dosa_Batter,4.418,40.5,0,counter,26.7,59.8,-1.0,39.8,0.33,1083.5,7.5,10,4.02,High
V112,B22062,Combo_Pack,4.498,7.0,0,backroom,32.4,75.9,-1.0,3.2,0.48,227.5,41.0,10,4.43,High
V113,B22063,Idly_Batter,4.439,49.5,0,backroom,31.7,81.3,-1.0,49.3,0.6,1572.2,0.0,2,4.66,High
V114,B22064,Idly_Batter,4.46,95.9,1,fridge,32.7,81.1,3.3,64.4,0.41,314.0,120.1,2,4.03,High
V115,B22065,Idly_Batter,4.46,19.5,0,counter,35.4,57.1,-1.0,1.2,0.84,691.3,28.5,10,4.0,High
V116,B22066,Combo_Pack,4.471,87.4,0,counter,32.4,74.3,-1.0,3.3,0.8,2827.5,0.0,2,4.2,High
V117,B22067,Combo_Pack,4.422,21.1,0,counter,34.5,76.9,-1.0,10.2,0.28,728.0,26.9,2,4.04,High
V118,B22068,Idly_Batter,4.45,47.0,1,counter,32.4,59.4,4.7,7.0,0.29,222.5,169.0,10,4.55,High
V119,B22069,Dosa_Batter,4.404,69.8,1,counter,32.7,82.2,5.2,52.2,0.5,365.4,146.2,2,5.0,High
V120,B22070,Dosa_Batter,4.485,94.5,1,counter,27.2,63.5,4.8,18.1,0.67,453.1,121.5,5,4.57,High
V121,B22071,Combo_Pack,4.499,67.7,1,backroom,32.6,63.1,5.4,31.5,0.22,364.3,148.3,2,4.17,High
V122,B22072,Idly_Batter,4.456,6.5,0,counter,37.3,78.0,-1.0,0.3,0.71,240.4,41.5,5,3.82,High
V123,B22073,Combo_Pack,4.469,48.9,1,counter,31.4,73.8,3.8,16.1,0.45,186.5,167.1,2,4.04,High
V124,B22074,Idly_Batter,4.452,7.5,1,counter,31.0,79.3,7.0,1.6,0.79,52.5,208.5,5,3.62,Low
V100,B22075,Dosa_Batter,4.445,43.2,1,backroom,29.8,66.1,4.1,4.3,0.45,177.9,172.8,1,4.3,High
V101,B22076,Dosa_Batter,4.439,57.0,1,backroom,29.7,55.8,3.6,52.9,0.11,202.7,159.0,2,4.13,High
V102,B22077,Idly_Batter,4.47,71.4,0,counter,34.0,66.0,-1.0,37.8,0.44,2426.0,0.0,5,4.18,High
V103,B22078,Combo_Pack,4.487,57.6,1,counter,28.4,72.6,3.7,49.5,0.43,215.0,158.4,5,3.77,High
V104,B22079,Dosa_Batter,4.456,74.7,1,fridge,33.1,82.9,4.9,20.8,0.68,364.7,141.3,10,3.78,High
V105,B22080,Combo_Pack,4.509,53.8,0,backroom,27.8,69.7,-1.0,45.0,0.37,1497.1,0.0,1,4.21,High
V106,B22081,Combo_Pack,4.472,30.6,0,counter,32.6,75.3,-1.0,3.8,0.53,998.7,17.4,1,4.77,High
V107,B22082,Combo_Pack,4.424,37.5,1,backroom,38.4,79.5,4.1,31.4,0.48,152.7,178.5,5,4.53,High
V108,B22083,Dosa_Batter,4.432,63.3,1,counter,31.4,63.6,3.5,40.9,0.14,220.5,152.7,5,4.58,High
V109,B22084,Dosa_Batter,4.479,51.2,0,backroom,31.6,92.5,-1.0,34.6,0.39,1619.1,0.0,10,4.42,High
V110,B22085,Combo_Pack,4.528,62.8,1,fridge,32.0,75.9,6.0,51.0,0.36,377.2,153.2,5,3.47,High
V111,B22086,Combo_Pack,4.486,78.0,1,counter,26.8,56.5,5.3,23.8,0.58,415.4,138.0,10,4.56,High
V112,B22087,Combo_Pack,4.452,42.3,1,counter,34.0,56.7,6.5,13.6,0.29,274.2,173.7,2,4.02,High
V113,B22088,Idly_Batter,4.457,13.9,0,backroom,32.1,60.5,-1.0,7.8,0.23,445.7,34.1,2,3.89,High
V114,B22089,Dosa_Batter,4.4,14.5,0,counter,35.1,70.4,-1.0,0.8,0.45,509.1,33.5,10,4.01,High
V115,B22090,Idly_Batter,4.439,9.0,0,backroom,30.3,57.8,-1.0,0.8,0.73,271.5,39.0,1,4.34,High
V116,B22091,Combo_Pack,4.452,51.7,0,backroom,29.7,79.8,-1.0,4.4,0.69,1534.9,0.0,2,4.32,High
V117,B22092,Dosa_Batter,4.437,51.3,0,counter,28.9,67.5,-1.0,51.0,0.47,1483.5,0.0,5,4.36,High
V118,B22093,Dosa_Batter,4.489,5.3,0,backroom,33.7,66.6,-1.0,2.6,0.55,177.5,42.7,5,4.46,High
V119,B22094,Idly_Batter,4.43,86.1,1,fridge,27.2,52.4,2.8,44.6,0.36,245.4,129.9,5,4.0,High
V120,B22095,Combo_Pack,4.497,90.5,1,fridge,32.2,63.4,5.8,20.5,0.6,522.9,125.5,2,4.39,High
V121,B22096,Combo_Pack,4.446,60.9,0,backroom,28.6,73.0,-1.0,12.7,0.1,1741.8,0.0,10,4.59,High
V122,B22097,Dosa_Batter,4.443,16.4,1,fridge,27.0,55.9,6.1,15.2,0.32,100.2,199.6,10,3.74,Medium
V123,B22098,Combo_Pack,4.429,17.4,0,backroom,36.3,73.2,-1.0,11.3,0.51,631.5,30.6,1,3.9,High
V124,B22099,Idly_Batter,4.481,45.1,1,backroom,36.1,73.3,5.9,26.5,0.45,264.7,170.9,2,4.25,High
V100,B22100,Combo_Pack,4.475,78.3,0,counter,29.5,87.5,-1.0,23.0,0.73,2308.9,0.0,10,4.44,High
V101,B22101,Dosa_Batter,4.48,62.8,1,counter,30.5,76.0,4.8,27.5,0.44,302.1,153.2,5,3.79,High
V102,B22102,Idly_Batter,4.444,84.2,1,fridge,36.2,65.1,2.0,44.0,0.72,168.9,131.8,2,4.12,High
V103,B22103,Idly_Batter,4.42,26.2,0,counter,27.4,81.4,-1.0,24.0,0.52,717.6,21.8,2,4.46,High
V104,B22104,Combo_Pack,4.482,46.8,0,backroom,28.1,68.6,-1.0,6.3,0.34,1314.3,1.2,2,4.04,High
V105,B22105,Combo_Pack,4.515,34.1,1,fridge,30.6,73.6,7.7,33.9,0.58,261.0,181.9,10,3.47,High
V106,B22106,Dosa_Batter,4.469,64.6,1,fridge,34.7,79.0,3.9,37.7,0.56,249.7,151.4,2,4.02,High
V107,B22107,Idly_Batter,4.443,46.8,1,counter,29.1,76.7,4.5,3.7,0.38,209.8,169.2,1,4.66,High
V108,B22108,Idly_Batter,4.443,73.0,0,backroom,31.6,56.5,-1.0,20.5,0.54,2306.4,0.0,5,4.25,High
V109,B22109,Combo_Pack,4.517,88.9,0,counter,28.2,69.4,-1.0,53.7,0.59,2510.4,0.0,2,5.0,High
V110,B22110,Dosa_Batter,4.418,68.2,1,backroom,31.7,77.3,2.0,66.8,0.32,136.4,147.8,1,4.31,Medium
V111,B22111,Idly_Batter,4.431,25.7,1,fridge,33.4,53.9,4.8,6.5,0.15,124.2,190.3,1,4.57,Medium
V112,B22112,Idly_Batter,4.441,19.9,1,counter,32.0,62.7,5.7,3.8,0.41,113.1,196.1,2,4.65,Medium
V113,B22113,Dosa_Batter,4.475,67.6,1,fridge,31.3,69.2,4.0,35.2,0.21,269.4,148.4,5,4.11,High
V114,B22114,Dosa_Batter,4.483,79.9,1,fridge,27.3,77.7,8.4,71.1,0.93,667.0,136.1,10,4.03,High
V115,B22115,Idly_Batter,4.438,43.5,1,counter,36.6,68.5,6.6,11.4,0.36,288.6,172.5,1,3.75,High
V116,B22116,Idly_Batter,4.445,7.2,1,counter,31.5,75.5,2.6,3.5,0.88,19.0,208.8,10,3.71,Low
V117,B22117,Idly_Batter,4.404,11.9,1,fridge,29.5,61.8,3.2,5.5,0.48,38.4,204.1,5,4.81,Low
V118,B22118,Combo_Pack,4.47,59.8,0,backroom,30.5,74.7,-1.0,20.8,0.22,1824.7,0.0,10,4.17,High
V119,B22119,Dosa_Batter,4.437,79.3,1,backroom,29.8,71.3,3.6,62.6,0.57,283.0,136.7,2,4.11,High
V120,B22120,Dosa_Batter,4.523,86.7,0,backroom,29.9,57.5,-1.0,18.7,0.63,2590.3,0.0,10,4.46,High
V121,B22121,Idly_Batter,4.439,82.9,0,backroom,33.8,78.7,-1.0,34.3,0.37,2803.6,0.0,2,4.52,High
V122,B22122,Combo_Pack,4.422,49.4,0,counter,28.5,72.5,-1.0,41.8,0.14,1409.4,0.0,2,4.06,High
V123,B22123,Dosa_Batter,4.456,91.3,1,fridge,32.2,75.1,5.2,80.2,0.45,476.3,124.7,2,3.96,High
V124,B22124,Idly_Batter,4.475,13.4,1,fridge,28.5,61.1,6.9,11.9,0.4,92.7,202.6,1,4.65,Medium
V100,B22125,Idly_Batter,4.457,24.5,0,counter,31.8,64.1,-1.0,11.2,0.52,777.6,23.5,5,4.65,High
V101,B22126,Dosa_Batter,4.437,74.7,0,backroom,32.5,60.4,-1.0,22.3,0.6,2423.8,0.0,10,4.26,High
V102,B22127,Combo_Pack,4.404,73.8,1,fridge,33.3,78.3,3.3,57.8,0.54,241.4,142.2,10,4.65,High
V103,B22128,Combo_Pack,4.424,72.2,1,backroom,31.6,77.5,4.6,21.1,0.79,334.2,143.8,2,3.44,High
V104,B22129,Dosa_Batter,4.433,46.0,0,counter,29.0,59.8,-1.0,23.9,0.66,1334.1,2.0,2,4.64,High
V105,B22130,Combo_Pack,4.506,94.5,1,fridge,29.8,78.1,6.3,53.6,0.72,593.9,121.5,1,3.68,High
V106,B22131,Dosa_Batter,4.413,91.5,1,counter,26.7,61.9,4.7,47.9,0.39,425.6,124.5,10,4.64,High
V107,B22132,Idly_Batter,4.455,84.8,0,counter,32.5,64.5,-1.0,75.0,0.68,2755.8,0.0,2,4.36,High
V108,B22133,Idly_Batter,4.5,20.1,0,backroom,31.6,72.1,-1.0,0.5,0.56,635.5,27.9,5,4.71,High
V109,B22134,Idly_Batter,4.441,37.7,0,backroom,29.3,84.9,-1.0,33.6,0.25,1101.8,10.3,5,4.91,High
V110,B22135,Idly_Batter,4.489,5.2,1,backroom,30.3,87.0,4.6,1.5,0.15,23.8,210.8,5,3.56,Low
V111,B22136,Idly_Batter,4.453,15.4,0,counter,29.6,69.6,-1.0,5.8,0.34,455.5,32.6,5,4.25,High
V112,B22137,Idly_Batter,4.462,6.2,1,backroom,35.0,77.9,5.9,0.8,0.56,36.5,209.8,5,4.61,Low
V113,B22138,Dosa_Batter,4.447,77.2,1,backroom,30.8,80.7,4.5,12.4,0.61,347.6,138.8,5,4.63,High
V114,B22139,Dosa_Batter,4.469,32.8,1,fridge,30.3,57.3,3.1,8.8,0.22,102.5,183.2,1,4.69,Medium
V115,B22140,Dosa_Batter,4.394,10.9,0,counter,38.9,61.6,-1.0,6.4,0.26,423.0,37.1,10,4.56,High
V116,B22141,Dosa_Batter,4.448,46.8,0,backroom,27.4,62.5,-1.0,12.5,0.32,1283.8,1.2,10,4.3,High
V117,B22142,Dosa_Batter,4.455,47.2,0,counter,33.7,68.9,-1.0,9.0,0.65,1590.8,0.8,10,3.6,High
V118,B22143,Dosa_Batter,4.447,57.2,0,backroom,35.5,73.0,-1.0,0.9,0.38,2027.9,0.0,10,4.5,High
V119,B22144,Combo_Pack,4.476,40.5,0,counter,29.4,74.7,-1.0,35.3,0.8,1188.3,7.5,5,4.47,High
V120,B22145,Idly_Batter,4.473,12.9,1,fridge,27.5,63.7,7.2,3.8,0.32,93.5,203.1,5,4.34,Medium
V121,B22146,Dosa_Batter,4.462,75.9,1,fridge,30.8,69.9,2.4,70.7,0.45,181.0,140.1,5,4.18,High
V122,B22147,Dosa_Batter,4.433,51.6,1,backroom,25.5,70.0,6.3,48.0,0.11,326.0,164.4,1,4.09,High
V123,B22148,Combo_Pack,4.391,7.6,1,counter,29.9,67.0,3.1,3.4,0.12,23.1,208.4,5,4.02,Low
V124,B22149,Dosa_Batter,4.488,19.7,0,counter,30.4,66.0,-1.0,15.4,0.58,600.3,28.3,1,4.6,High
V100,B22150,Idly_Batter,4.495,54.9,1,fridge,32.2,78.3,3.4,45.0,0.45,186.5,161.1,2,3.75,High
V101,B22151,Idly_Batter,4.457,30.1,0,backroom,34.3,62.7,-1.0,21.6,0.41,1029.8,17.9,10,4.15,High
V102,B22152,Idly_Batter,4.481,85.9,1,backroom,34.0,75.7,3.9,60.1,0.71,337.6,130.1,10,4.05,High
V103,B22153,Dosa_Batter,4.512,3.6,0,counter,33.0,60.7,-1.0,2.9,0.75,118.9,44.4,2,3.79,Medium
V104,B22154,Combo_Pack,4.439,50.3,0,counter,26.1,74.4,-1.0,14.2,0.33,1311.9,0.0,2,4.27,High
V105,B22155,Combo_Pack,4.501,2.8,1,fridge,32.0,56.8,4.9,2.2,0.88,14.0,213.2,10,4.03,Low
V106,B22156,Idly_Batter,4.428,79.9,1,counter,25.9,56.8,4.2,23.3,0.16,336.9,136.1,10,4.22,High
V107,B22157,Dosa_Batter,4.442,92.9,0,counter,29.0,74.2,-1.0,51.3,0.09,2693.9,0.0,10,3.04,High
V108,B22158,Combo_Pack,4.449,27.8,0,counter,36.2,67.4,-1.0,25.2,0.5,1007.4,20.2,10,4.29,High
V109,B22159,Combo_Pack,4.45,73.6,0,counter,34.4,52.0,-1.0,15.4,0.27,2532.9,0.0,5,4.37,High
V110,B22160,Combo_Pack,4.469,12.8,0,backroom,29.3,62.1,-1.0,4.8,0.49,374.0,35.2,10,4.61,High
V111,B22161,Dosa_Batter,4.456,5.4,1,fridge,27.1,64.2,6.0,1.7,0.03,32.3,210.6,2,4.08,Low
V112,B22162,Idly_Batter,4.42,29.4,1,fridge,30.9,58.0,5.4,20.2,0.46,160.2,186.6,1,4.64,High
V113,B22163,Idly_Batter,4.501,61.3,1,backroom,32.5,80.3,5.3,23.8,0.69,322.8,154.7,2,3.72,High
V114,B22164,Idly_Batter,4.471,38.2,1,counter,27.6,68.7,6.0,16.4,0.1,228.3,177.8,5,4.69,High
V115,B22165,Combo_Pack,4.479,57.6,1,counter,30.4,75.7,5.9,51.0,0.45,340.7,158.4,1,4.68,High
V116,B22166,Idly_Batter,4.502,47.7,0,counter,33.5,52.7,-1.0,47.1,0.3,1599.2,0.3,2,4.37,High
V117,B22167,Combo_Pack,4.485,13.6,0,counter,26.0,68.2,-1.0,2.9,0.17,352.2,34.4,2,4.73,High
V118,B22168,Dosa_Batter,4.428,83.3,1,counter,30.8,58.5,5.7,56.7,0.79,477.6,132.7,5,3.6,High
V119,B22169,Idly_Batter,4.45,60.7,1,backroom,31.3,49.9,5.7,14.2,0.14,344.9,155.3,1,4.17,High
V120,B22170,Dosa_Batter,4.421,54.6,1,counter,31.1,56.2,4.6,42.6,0.68,251.3,161.4,1,4.53,High
V121,B22171,Combo_Pack,4.441,14.7,1,counter,26.9,63.8,4.5,4.1,0.4,65.6,201.3,10,4.2,Low
V122,B22172,Combo_Pack,4.469,10.5,1,fridge,28.4,86.2,6.9,7.2,0.62,72.1,205.5,2,4.71,Medium
V123,B22173,Dosa_Batter,4.453,42.4,1,counter,28.5,85.6,6.9,25.2,0.44,293.6,173.6,2,4.52,High
V124,B22174,Dosa_Batter,4.456,15.7,1,fridge,30.5,53.4,3.7,9.2,0.82,57.5,200.3,2,4.6,Low
V100,B22175,Idly_Batter,4.45,21.8,0,backroom,28.8,91.7,-1.0,1.2,0.66,626.9,26.2,1,4.66,High
V101,B22176,Dosa_Batter,4.461,14.3,1,counter,31.2,72.2,5.7,11.8,0.62,81.6,201.7,1,4.46,Medium
V102,B22177,Dosa_Batter,4.493,71.9,0,backroom,33.1,50.1,-1.0,67.5,0.7,2379.7,0.0,10,4.05,High
V103,B22178,Idly_Batter,4.422,51.3,1,backroom,32.7,47.5,4.8,36.6,0.36,248.4,164.7,10,3.88,High
V104,B22179,Combo_Pack,4.472,62.0,0,counter,24.4,62.5,-1.0,54.7,0.33,1510.2,0.0,5,3.93,High
V105,B22180,Idly_Batter,4.443,67.0,0,backroom,29.7,79.7,-1.0,43.3,0.33,1989.7,0.0,1,4.34,High
V106,B22181,Combo_Pack,4.458,20.4,1,fridge,30.1,68.0,5.4,19.1,0.51,109.6,195.6,5,3.92,Medium
V107,B22182,Dosa_Batter,4.42,8.3,0,backroom,32.6,52.1,-1.0,3.4,0.63,270.8,39.7,1,3.71,High
V108,B22183,Combo_Pack,4.472,71.5,0,backroom,29.4,69.2,-1.0,70.9,0.25,2100.6,0.0,1,3.87,High
V109,B22184,Dosa_Batter,4.468,66.1,1,fridge,35.1,77.1,5.7,14.6,0.37,376.5,149.9,1,4.15,High
V110,B22185,Idly_Batter,4.461,30.7,1,fridge,29.6,69.1,6.6,26.2,0.38,202.1,185.3,5,5.0,High
V111,B22186,Combo_Pack,4.537,71.0,0,counter,29.1,67.6,-1.0,21.2,0.33,2069.6,0.0,2,4.49,High
V112,B22187,Combo_Pack,4.442,50.8,1,counter,28.5,56.2,6.4,1.4,0.59,324.7,165.2,10,4.1,High
V113,B22188,Combo_Pack,4.465,16.3,0,backroom,28.6,87.8,-1.0,10.7,0.67,465.3,31.7,10,4.1,High
V114,B22189,Idly_Batter,4.51,31.8,1,counter,35.3,83.8,3.6,13.3,0.11,113.9,184.2,2,5.0,Medium
V115,B22190,Idly_Batter,4.484,88.3,1,counter,29.9,71.3,4.1,1.5,0.37,358.5,127.7,2,4.71,High
V116,B22191,Idly_Batter,4.463,51.3,0,backroom,34.2,75.3,-1.0,32.9,0.22,1754.3,0.0,2,3.53,High
V117,B22192,Combo_Pack,4.461,55.6,1,fridge,32.3,67.8,5.6,35.9,0.34,312.2,160.4,2,4.94,High
V118,B22193,Combo_Pack,4.451,47.5,1,fridge,26.7,72.2,4.3,31.4,0.75,204.5,168.5,5,3.84,High
V119,B22194,Dosa_Batter,4.472,53.0,1,fridge,35.3,59.9,2.0,0.8,0.39,105.9,163.0,2,4.1,Medium
V120,B22195,Combo_Pack,4.462,91.8,1,counter,30.7,50.7,3.8,73.0,0.5,350.2,124.2,2,4.1,High
V121,B22196,Idly_Batter,4.474,22.7,0,backroom,28.3,74.2,-1.0,15.5,0.16,641.1,25.3,2,4.21,High
V122,B22197,Idly_Batter,4.463,52.2,0,counter,30.4,72.0,-1.0,5.6,0.77,1586.8,0.0,1,4.13,High
V123,B22198,Combo_Pack,4.414,69.3,0,counter,26.6,66.8,-1.0,17.5,0.57,1843.5,0.0,1,3.89,High
V124,B22199,Idly_Batter,4.471,8.4,1,counter,27.1,59.1,4.3,4.2,0.74,36.7,207.6,1,3.66,Low
V100,B22200,Combo_Pack,4.519,2.2,1,backroom,28.5,66.6,7.0,1.2,0.96,15.6,213.8,2,4.3,Low
V101,B22201,Combo_Pack,4.427,26.0,0,counter,36.6,89.3,-1.0,16.1,0.25,954.1,22.0,1,4.17,High
V102,B22202,Dosa_Batter,4.49,65.7,0,counter,29.7,83.5,-1.0,3.9,0.97,1949.7,0.0,2,5.0,High
V103,B22203,Dosa_Batter,4.5,20.1,0,counter,31.0,78.2,-1.0,13.8,0.37,623.9,27.9,1,4.09,High
V104,B22204,Combo_Pack,4.475,89.1,0,backroom,29.5,53.7,-1.0,15.2,0.7,2630.2,0.0,2,4.17,High
V105,B22205,Combo_Pack,4.494,69.3,0,backroom,32.4,83.2,-1.0,64.2,0.24,2244.8,0.0,10,4.22,High
V106,B22206,Dosa_Batter,4.431,95.7,1,backroom,28.8,75.9,2.0,56.8,0.33,191.4,120.3,1,3.83,High
V107,B22207,Dosa_Batter,4.457,67.9,0,counter,29.9,62.0,-1.0,47.2,0.1,2027.2,0.0,2,4.06,High
V108,B22208,Combo_Pack,4.449,2.4,0,backroom,28.1,77.7,-1.0,1.0,0.26,68.9,45.6,5,4.06,Medium
V109,B22209,Dosa_Batter,4.499,79.0,1,fridge,23.9,72.6,4.4,76.9,0.89,344.0,137.0,5,4.61,High
V110,B22210,Combo_Pack,4.479,74.7,1,fridge,27.7,73.3,3.8,11.2,0.61,281.8,141.3,5,3.43,High
V111,B22211,Dosa_Batter,4.427,63.8,0,counter,33.7,57.2,-1.0,19.7,0.49,2149.1,0.0,5,4.49,High
V112,B22212,Dosa_Batter,4.436,92.4,1,counter,30.3,47.6,2.5,65.5,0.72,227.6,123.6,10,4.52,High
V113,B22213,Dosa_Batter,4.447,79.9,0,counter,36.1,81.7,-1.0,33.0,0.72,2886.9,0.0,1,4.12,High
V114,B22214,Idly_Batter,4.464,22.6,0,backroom,27.1,51.8,-1.0,2.5,0.75,613.3,25.4,10,4.36,High
V115,B22215,Combo_Pack,4.452,79.3,1,fridge,33.5,70.1,7.7,55.3,0.38,609.0,136.7,1,4.11,High
V116,B22216,Idly_Batter,4.443,79.5,0,backroom,29.4,68.7,-1.0,33.8,0.64,2337.6,0.0,10,3.61,High
V117,B22217,Combo_Pack,4.492,69.1,1,fridge,26.7,66.7,3.4,1.4,0.44,233.3,146.9,2,4.09,High
V118,B22218,Idly_Batter,4.439,28.3,0,backroom,32.7,79.8,-1.0,7.1,0.74,927.8,19.7,5,4.23,High
V119,B22219,Idly_Batter,4.448,27.8,0,counter,31.4,69.0,-1.0,13.2,0.75,870.8,20.2,5,3.24,High
V120,B22220,Combo_Pack,4.442,88.3,0,counter,25.7,71.0,-1.0,56.8,0.42,2266.6,0.0,1,4.38,High
V121,B22221,Combo_Pack,4.445,54.7,1,counter,39.0,55.4,5.5,41.0,0.2,299.7,161.3,1,4.32,High
V122,B22222,Idly_Batter,4.425,69.8,0,backroom,29.7,58.5,-1.0,14.3,0.21,2073.2,0.0,1,4.88,High
V123,B22223,Combo_Pack,4.387,89.6,0,backroom,31.5,81.0,-1.0,57.7,0.46,2821.0,0.0,2,3.63,High
V124,B22224,Dosa_Batter,4.43,13.4,1,counter,33.4,68.4,2.0,11.0,0.19,26.9,202.6,5,4.28,Low
V100,B22225,Dosa_Batter,4.47,67.3,1,counter,35.2,74.2,5.8,38.1,0.2,390.6,148.7,2,4.47,High
V101,B22226,Combo_Pack,4.464,67.4,1,backroom,31.7,62.5,5.2,38.9,0.31,348.7,148.6,10,4.17,High
V102,B22227,Combo_Pack,4.431,30.2,0,counter,32.1,79.5,-1.0,26.9,0.85,967.1,17.8,2,4.38,High
V103,B22228,Combo_Pack,4.436,86.5,1,counter,28.6,68.8,5.2,22.3,0.68,450.3,129.5,5,4.29,High
V104,B22229,Combo_Pack,4.459,15.2,0,backroom,34.3,74.1,-1.0,13.9,0.67,520.5,32.8,2,4.15,High
V105,B22230,Idly_Batter,4.476,89.2,1,fridge,34.9,78.4,6.3,76.7,0.21,563.4,126.8,5,4.26,High
V106,B22231,Dosa_Batter,4.436,66.5,1,counter,27.0,59.6,4.7,33.9,0.21,311.3,149.5,5,5.0,High
V107,B22232,Dosa_Batter,4.394,68.6,1,counter,33.2,78.6,4.3,67.4,0.29,295.7,147.4,1,3.92,High
V108,B22233,Dosa_Batter,4.43,61.1,1,backroom,33.7,63.4,4.2,3.9,0.45,258.6,154.9,2,4.13,High
V109,B22234,Idly_Batter,4.411,89.6,1,counter,30.4,78.7,5.4,85.1,0.51,481.3,126.4,2,4.57,High
V110,B22235,Dosa_Batter,4.451,65.3,0,counter,30.1,55.5,-1.0,56.7,0.19,1968.4,0.0,1,4.15,High
V111,B22236,Combo_Pack,4.442,3.7,1,counter,29.9,74.5,4.3,3.3,0.67,15.9,212.3,10,4.18,Low
V112,B22237,Dosa_Batter,4.52,7.4,1,counter,29.5,78.4,4.2,6.1,0.71,31.0,208.6,2,4.2,Low
V113,B22238,Dosa_Batter,4.425,74.3,0,backroom,26.0,57.1,-1.0,68.6,0.17,1935.3,0.0,2,3.65,High
